

=======================================================
TABLA RESUMEN DE RESULTADOS
=======================================================

Query ID   | Precision  | Recall     | AP         | Relevantes | Recuperados  | Coincidencias
74437      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
74517      | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
74547      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
74553      | 0.0500      | 1.0000      | 0.2000      | 1          | 20           | 1           
74554      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
74761      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
74764      | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
74853      | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
74963      | 0.0500      | 0.3333      | 0.0833      | 3          | 20           | 1           
75055      | 0.1500      | 0.7500      | 0.2583      | 4          | 20           | 3           
75065      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
75369      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
75460      | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
75492      | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
75659      | 0.0500      | 1.0000      | 0.0714      | 1          | 20           | 1           
75750      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
75778      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
75817      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
75931      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
76069      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
76107      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
76364      | 0.0500      | 1.0000      | 0.0714      | 1          | 20           | 1           
76389      | 0.0500      | 1.0000      | 0.1667      | 1          | 20           | 1           
76472      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
76474      | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
76475      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
76541      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
76941      | 0.1000      | 1.0000      | 0.5909      | 2          | 20           | 2           
77188      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
77471      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
77757      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
77803      | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
78003      | 0.0500      | 1.0000      | 0.0833      | 1          | 20           | 1           
78115      | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
78126      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
78170      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
78246      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
78563      | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
78743      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
79046      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
79345      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
79628      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
79874      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
80030      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
80040      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
80057      | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
80322      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
80543      | 0.1000      | 0.5000      | 0.1333      | 4          | 20           | 2           
80554      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
81135      | 0.0500      | 0.5000      | 0.0556      | 2          | 20           | 1           
81176      | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
81386      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
81435      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
81519      | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
81523      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
81923      | 0.0500      | 1.0000      | 0.1667      | 1          | 20           | 1           
81929      | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
81973      | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
82073      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
82114      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
82146      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
82352      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
82402      | 0.0500      | 1.0000      | 0.0588      | 1          | 20           | 1           
82449      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
82536      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
82541      | 0.0500      | 0.3333      | 0.3333      | 3          | 20           | 1           
82543      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
82545      | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
82589      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
82596      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
82623      | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
82634      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
82706      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
82758      | 0.1000      | 1.0000      | 0.8333      | 2          | 20           | 2           
82833      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
82865      | 0.0500      | 1.0000      | 0.1667      | 1          | 20           | 1           
83002      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
83030      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
83359      | 0.0500      | 0.5000      | 0.5000      | 2          | 20           | 1           
83387      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
84470      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
84560      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
84665      | 0.1500      | 1.0000      | 0.3417      | 3          | 20           | 3           
84799      | 0.0500      | 0.5000      | 0.5000      | 2          | 20           | 1           
84813      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
84838      | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
85106      | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
85149      | 0.0000      | 0.0000      | 0.0000      | 3          | 20           | 0           
85244      | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
85257      | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
85308      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
85381      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
85570      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
85577      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
85680      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
85786      | 0.0500      | 1.0000      | 0.2000      | 1          | 20           | 1           
85938      | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
85944      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
86295      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
86322      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
86343      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
86401      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
86647      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
86704      | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
86811      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
86874      | 0.1000      | 1.0000      | 0.5667      | 2          | 20           | 2           
87002      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
87004      | 0.0000      | 0.0000      | 0.0000      | 5          | 20           | 0           
87041      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
87124      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
87293      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
87428      | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
87482      | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
87519      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
87524      | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
87590      | 0.0500      | 0.5000      | 0.0312      | 2          | 20           | 1           
87695      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
87725      | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
87741      | 0.1000      | 1.0000      | 1.0000      | 2          | 20           | 2           
88962      | 0.0500      | 1.0000      | 0.1000      | 1          | 20           | 1           
89187      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
89213      | 0.1000      | 1.0000      | 0.5000      | 2          | 20           | 2           
89237      | 0.1000      | 1.0000      | 1.0000      | 2          | 20           | 2           
89243      | 0.0500      | 1.0000      | 0.1667      | 1          | 20           | 1           
89315      | 0.0500      | 0.5000      | 0.5000      | 2          | 20           | 1           
89316      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
89432      | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
89433      | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
89679      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
89843      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
89873      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
90037      | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
90308      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
90314      | 0.1000      | 1.0000      | 1.0000      | 2          | 20           | 2           
90387      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
90407      | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
90528      | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
91741      | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
91745      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
91886      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
92101      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
92180      | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
92235      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
92282      | 0.0500      | 1.0000      | 0.0500      | 1          | 20           | 1           
92389      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
92566      | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
92601      | 0.0000      | 0.0000      | 0.0000      | 3          | 20           | 0           
93137      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
93275      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
93441      | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
93582      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
93742      | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
93822      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
93924      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
94144      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
94179      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
94189      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
94211      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
94284      | 0.0500      | 1.0000      | 0.0556      | 1          | 20           | 1           
94285      | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
94511      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
94597      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
94706      | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
94817      | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
94878      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
94896      | 0.0500      | 1.0000      | 0.0833      | 1          | 20           | 1           
95073      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
95074      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
95410      | 0.0500      | 0.5000      | 0.0714      | 2          | 20           | 1           
95446      | 0.0500      | 1.0000      | 0.0526      | 1          | 20           | 1           
95451      | 0.0500      | 1.0000      | 0.0714      | 1          | 20           | 1           
95558      | 0.0500      | 1.0000      | 0.0909      | 1          | 20           | 1           
95679      | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
95784      | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
95788      | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
96103      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
96330      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
96385      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
96407      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
96463      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
96549      | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
96661      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
96668      | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
97057      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
97289      | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
97334      | 0.0500      | 1.0000      | 0.0625      | 1          | 20           | 1           
97343      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
97565      | 0.0500      | 0.5000      | 0.0500      | 2          | 20           | 1           
97597      | 0.1000      | 1.0000      | 0.8333      | 2          | 20           | 2           
97748      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
97817      | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
98303      | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
98973      | 0.0500      | 1.0000      | 0.1000      | 1          | 20           | 1           
98975      | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
100002     | 0.0000      | 0.0000      | 0.0000      | 3          | 20           | 0           
100005     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
100092     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
100221     | 0.0500      | 1.0000      | 0.1429      | 1          | 20           | 1           
100281     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
100377     | 0.0500      | 1.0000      | 0.1429      | 1          | 20           | 1           
100441     | 0.0500      | 1.0000      | 0.1667      | 1          | 20           | 1           
101728     | 0.0500      | 1.0000      | 0.1429      | 1          | 20           | 1           
101810     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
101893     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
101931     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
101958     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
102154     | 0.0500      | 0.3333      | 0.1667      | 3          | 20           | 1           
102177     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
102361     | 0.0000      | 0.0000      | 0.0000      | 4          | 20           | 0           
102438     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
102583     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
102625     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
102754     | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
102946     | 0.1000      | 0.6667      | 0.3810      | 3          | 20           | 2           
102996     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
103042     | 0.0500      | 1.0000      | 0.0556      | 1          | 20           | 1           
103334     | 0.0500      | 1.0000      | 0.0909      | 1          | 20           | 1           
103423     | 0.0500      | 1.0000      | 0.0500      | 1          | 20           | 1           
103488     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
103707     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
103806     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
103919     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
104019     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
104037     | 0.2500      | 1.0000      | 0.8052      | 5          | 20           | 5           
104173     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
104244     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
104362     | 0.3000      | 0.8571      | 0.5499      | 7          | 20           | 6           
104453     | 0.0500      | 1.0000      | 0.0769      | 1          | 20           | 1           
104527     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
104596     | 0.0500      | 0.3333      | 0.0417      | 3          | 20           | 1           
106132     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
106193     | 0.0500      | 1.0000      | 0.1111      | 1          | 20           | 1           
106222     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
106383     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
106408     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
106449     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
106490     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
106540     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
106640     | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
106680     | 0.0500      | 1.0000      | 0.1111      | 1          | 20           | 1           
107027     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
107154     | 0.0500      | 0.5000      | 0.1250      | 2          | 20           | 1           
107305     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
107500     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
107539     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
107645     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
107735     | 0.0000      | 0.0000      | 0.0000      | 3          | 20           | 0           
107773     | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
107955     | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
108049     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
108110     | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
108132     | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
108212     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
108224     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
108299     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
108387     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
108396     | 0.1500      | 1.0000      | 0.4415      | 3          | 20           | 3           
108399     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
108472     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
108481     | 0.0500      | 1.0000      | 0.1000      | 1          | 20           | 1           
108504     | 0.0500      | 1.0000      | 0.0526      | 1          | 20           | 1           
108611     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
108713     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
109012     | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
109119     | 0.0500      | 1.0000      | 0.0526      | 1          | 20           | 1           
109332     | 0.0500      | 1.0000      | 0.1111      | 1          | 20           | 1           
109388     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
109539     | 0.0500      | 1.0000      | 0.0714      | 1          | 20           | 1           
109586     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
109664     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
109905     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
109923     | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
110083     | 0.0500      | 0.5000      | 0.0333      | 2          | 20           | 1           
110214     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
110515     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
110615     | 0.0500      | 1.0000      | 0.1667      | 1          | 20           | 1           
110650     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
111757     | 0.0500      | 1.0000      | 0.0556      | 1          | 20           | 1           
111815     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
111860     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
111879     | 0.0500      | 0.5000      | 0.0500      | 2          | 20           | 1           
111894     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
111948     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
112158     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
112337     | 0.0500      | 0.5000      | 0.1000      | 2          | 20           | 1           
112796     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
112810     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
112875     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
112877     | 0.0000      | 0.0000      | 0.0000      | 4          | 20           | 0           
112920     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
112987     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
113173     | 0.0000      | 0.0000      | 0.0000      | 3          | 20           | 0           
113208     | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
113449     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
113673     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
113687     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
113692     | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
113723     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
113913     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
113962     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
114370     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
114416     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
114459     | 0.0500      | 1.0000      | 0.2000      | 1          | 20           | 1           
114471     | 0.0000      | 0.0000      | 0.0000      | 3          | 20           | 0           
114842     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
114957     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
115059     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
115147     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
115943     | 0.0500      | 0.3333      | 0.1667      | 3          | 20           | 1           
116151     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
116301     | 0.0500      | 1.0000      | 0.1429      | 1          | 20           | 1           
116464     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
116598     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
116703     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
116707     | 0.0500      | 1.0000      | 0.1111      | 1          | 20           | 1           
116772     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
116802     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
116844     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
116950     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
117123     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
117133     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
117302     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
117319     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
117519     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
118090     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
118107     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
118118     | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
118247     | 0.0500      | 0.5000      | 0.0625      | 2          | 20           | 1           
118304     | 0.3000      | 0.3158      | 0.0990      | 19         | 20           | 6           
118655     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
118740     | 0.0500      | 1.0000      | 0.0526      | 1          | 20           | 1           
118962     | 0.0500      | 0.5000      | 0.1000      | 2          | 20           | 1           
118999     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
119040     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
119123     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
119187     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
119204     | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
119266     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
119413     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
119533     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
119846     | 0.0500      | 1.0000      | 0.1667      | 1          | 20           | 1           
119903     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
119966     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
120032     | 0.0500      | 0.2000      | 0.0154      | 5          | 20           | 1           
120062     | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
120073     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
120087     | 0.2000      | 0.8000      | 0.4283      | 5          | 20           | 4           
120163     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
120190     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
120198     | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
120218     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
120346     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
120372     | 0.1000      | 1.0000      | 1.0000      | 2          | 20           | 2           
120444     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
120447     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
120525     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
120607     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
120612     | 0.0500      | 1.0000      | 0.1000      | 1          | 20           | 1           
120847     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
120935     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
120960     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
121071     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
121254     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
121319     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
121389     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
121651     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
121816     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
121828     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
121858     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
121898     | 0.0500      | 0.5000      | 0.5000      | 2          | 20           | 1           
121960     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
121987     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
121993     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
122175     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
122201     | 0.0500      | 1.0000      | 0.0625      | 1          | 20           | 1           
122227     | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
